item_pack_name_0	Booster Sale: Cat Food Pack!
Castle_UnlockDataId_12	Build Waterblast<br>and complete the Legend Stage "Laboratory of Relics"
Castle_UnlockDataId_13	Build Holy Blast<br>and complete the Legend Stage "Laboratory of Relics"
Castle_UnlockDataId_14	Build Breakerblast<br>and complete the Legend Stage "Laboratory of Relics"
Castle_UnlockDataId_15	Build Curseblast<br>and complete the Legend Stage "Laboratory of Relics"
Castle_mixitem00	Merge materials to improve or enhance<br>the Cat Cannon's foundation and style.
stage_restriction_charagroup_8	
potential_skill_name62	Mini-Wave
filter_option_description2	<color=0,0,0>Change Target/Ability Search Mode<br>OR: Show characters that meet at least one criteria<br>AND: Show characters that meet all criteria</color>
unlock_popup_message_133	<flash>Foundation and Style Improvement and Merge Materials<br></flash>has been unlocked for Ototo Corps! <br>Tap the Gamatoto tab in the Cat Base to begin!
unlock_popup_message_134	<flash>+ Level Cap Raised!</flash><br>Clearing the stage has raised Li'l Cats'<br>level cap to 45!
unlock_popup_message_135	<flash>+ Level Cap Raised!</flash><br>Clearing the stage has raised Li'l Cats'<br>level cap to 50!
unlock_popup_message_136	<flash>+ Level Cap Raised!</flash><br>Clearing the stage has raised Li'l Cats'<br>level cap to 55!
unlock_popup_message_137	<flash>+ Level Cap Raised!</flash><br>Clearing the stage has raised Li'l Cats'<br>level cap to 60!
potential_skill_name63	Colossus Slayer
potential_skill_name64	Behemoth Slayer
stage_restriction_charagroup_9	Cat
potential_skill_name65	Mini-Surge
slot_SNS_002	I got %d Cat Food from the Wildcat Slots in #TheBattleCats!<br><br>#BattleCats #9Years
stageskip_message_2	Clear Baron Seal Strikes ””${stageName1}""!<br>Start the next challenge from <flash>${stageName2}</flash>.
stageskip_message_3	Clear Le'Grim Strikes ”${stageName1}"!<br>Start the next challenge from <flash>${stageName2}</flash>.
stageskip_message_4	Clear Mega Menace ”${stageName1}"!<br>Start the next challenge from <flash>${stageName2}</flash>.
stageskip_message_5	Clear Horrorpotamus ”${stageName1}"!<br>Start the next challenge from <flash>${stageName2}</flash>.
stageskip_message_6	Clear Divine Archangel Strikes ”${stageName1}"!<br>Start the next challenge from <flash>${stageName2}</flash>.
stageskip_message_7	Clear Big Peng Z Strikes ”${stageName1}"!<br>Start the next challenge from <flash>${stageName2}</flash>.
stageskip_message_8	Clear Attack of the Omens ”${stageName1}"!<br>Start the next challenge from <flash>${stageName2}</flash>.
unlock_popup_message_138	<flash>Skip battles with the Cat CPU!</flash><br>Receive rewards of stages you've cleared without<br>replaying by tapping the Cat CPU item icon.<br>Note: You cannot Skip Battle for some stages.
ScatCPU_info1	Use <flash>${itemNum1}</flash> ${itemName1}(s) to skip the battle?<br>You have ${itemNum2} skip(s) left today.
ScatCPU_info2	<flash>Unlimited Cat CPUs for all!</flash><br>Would you like to skip the battle?<br>You have ${itemNum} skip(s) left today.
ScatCPU_XPdrop	<color=255,255,0>Total Victory!</color><br>You <flash>got</flash> XP for clearing the stage!<br>${itemName} +${itemNum}
ScatCPU_message	<color=0,0,0>Leave the battle to </color><color=255,0,255>the Cat CPU</color><color=0,0,0>!<br>It's only useful to a point, having been<br>programmed by mere Cats, but it's just advanced enough<br>to handle stages you've previously cleared!</color>
ScatCPU_error1	You've reached your battle-skipping limit.<br>Your skip limit will fully reset at midnight.
ScatCPU_error2	Your device time may have been changed.<br>You will be unable to skip battles for a while.
ScatCPU_error3	You are out of Cat CPUs.<br>Go to the Item Shop?
ScatCPU_error4	Use a <flash>${itemNum1}</flash> ${itemName1}(s) to skip the battle?<br><color=255,255,0>You won't be able to get Timed Score rewards from stages.</color><br>You have ${itemNum2} skip(s) left today.
ScatCPU_error5	Unlimited Cat CPUs for all!<br>Do you want to skip the battle?<br><color=255,255,0>You will not be able to get Timed Score rewards on the stages that have them.</color><br>You have ${itemNum2} skip(s) left today.
ScatCPU_error6	Use a <flash>${itemNum1}</flash> ${itemName1}(s) to skip the battle?<br><color=255,255,0>Continuation Stages won't appear after skipping a battle.</color><br>You have ${itemNum2} skip(s) left today.
ScatCPU_error7	Unlimited Cat CPUs for all!<br>Skip the battle?<br><color=255,255,0>Continuation Stages won't appear after skipping a battle.</color><br>You have ${itemNum2} skip(s) left today.
ScatCPU_error8	You cannot skip battles you have not cleared yet.
ScatCPU_error9	No skipping battles fur this stage!<br>Meows the time to fight with your own strength!
talk_004_push	The Battle Cats 〇X Cat Base Quiz is back!
filter_option_description3	<color=0,0,0>Show only Cats with an active Evolve button.</color>
filter_option_description4	<color=0,0,0>Show only Cats with an active Talents button.</color>
chapter_name_8	Cats of the Cosmos Ch. 2
labyrinth_autoslot	Units will automatically be switched in if available.
push_permission	Turn the "Alarms & reminders" setting on<br>to receive alerts at appropriate times. <br><color=255,255,0>Open your Android settings menu?</color>
purchase_unavailable_android	Cannot be purchased on Google Play.<br>Please check your connection and<br>confirm that you are logged in to Google Play.
purchase_unable_ios	Purchase via App Store failed. Please confirm your network and App Store login status. 
purchase_unable_android	Purchase via Google Play failed. Please confirm your network and Google Play login status. 
drop_contents4	Ultra Form of "${charaName}"
drop_popup_chara_third_evolve2	%@<br>%@ "%@"'s<br>Ultra Form revealed!<br><flash>Unlock it after reaching Level 50!</flash>
mission_receive_item_chara_evolve2	<color=255,255,0>Ultra Form Reward: "${charaName}"</color>
receive_item_popup_chara_evolve2	Ultra Form: %s
GiftMessage_021	<flash>Stage Clear Bonus 10</flash><br>Clear the final stage of Garden of Wilted Thoughts<br>for a small chance to<br>receive Master of Mind Soractes!
potential_skill_name66	Sage Slayer
item_pack_name_76	Cat CPU Pack
stage_SPChara_warning	This unit cannot be deployed yet!
item_pack_name_77	Limited Unit: "Principal Cat"
enemy_info_unknown	<color=255,255,0>View this Enemy in the Encyclopedia<br>after Victory, Defeat, or 10 seconds in battle.</color>
enemy_info_not_found	<color=255,255,0>This enemy is not recorded<br>in the Enemy Encyclopedia.</color>
comeback_push_01	Can you feel it? The Cats miss you...
equipment_fault	*This will apply no effects to the current form.
equipment_fault_equip	<color=255,255,0>${errorMessage}</color>
gamatotoReward_4	${itemName} + ${itemNum}
item_pack_name_78	Limited Unit: "Dotty Cat"
item_pack_name_80	Special Offer: Buy a Rare Ticket!
stageskip_message_9	Cleared Gigahaniwan Strikes! ${stageName1}!<br>Next time, you can restart from <flash>${stageName2}</flash>!
clear_adreward_1	XP Boost Chance!<br>Watch an ad to double your <flash>${xp} XP</flash> reward?
reward_freegatya	Watch an ad to spin the<br>Lucky Capsules (only once per day).
Itemshop_ad_popup1	Watch an ad to earn XP +${xp}?
clear_adreward_2	Earned <flash>XP +${xp}</flash>!
lose_retry_ad	Money MAXED! Cat Cannon CHARGED! Let's go!
Itemshop_ad_popup2	Earned XP +${xp}!
stage_restriction_limit_6	${rarity}: ${value} or fewer
SpecialRuleName000	Trust Fund
SpecialRuleName001	Cooldown Equality
SpecialRuleExplanation000	Trust Fund<br>Start the battle with a ton of Money,<br>but gain no Money over time<br>or by defeating enemies.
SpecialRuleExplanation001	Cooldown Equality<br>Deploy cooldowns will be fixed<br>at the same rate for all friendly units.
treasure_get	Double-tap an icon to travel to a stage where that reward is available.
treasure_geterror	You cannot travel to a not-yet unlocked stage.
treasure_popup1	<color=255,255,0> ${treasureRank} ${treasureName}</color> ${text} ${stageName}
treasure_popup2	 ${treasureRank} ${text} ${stageName}
treasure_popup3	 ${treasureName}
item_pack_name_81	Challenger Sale: XP & Rare Ticket!
Account_iOS13_error	Apple sign-in cannot be used for devices using iOS 12 or older.
gamatoto_shortcut	Go to the Gamatoto screen?
item_pack_name_82	
mission_receive_bulk	Received all Mission rewards.
mission_receive_bulk_item	${itemName} x ${itemNum}
mission_receive_bulk_item_chara	Unit: "${charaName}"
mission_receive_bulk_item_chara_evolve	Unit: "${charaName}" True Form
mission_receive_bulk_item_chara_evolve2	Unit: "${charaName}" Ultra Form
mission_receive_bulk_item_xp	${itemName} + ${itemNum}
mission_receive_bulk_not_all	<color=255,255,0>You are holding too many items<br>to collect all Mission rewards.</color>
mission_txt	${missionNum} Mission(s) completed!
scratch_SNS_004	I won %d Cat Food from the #BattleCatsScratcher!<br>Try once each week for a chance at an awesome prize!<br><br>#TheBattleCats #BattleCats #CatScratcher #CatsOfSummer2024
slot_SNS_003	I got %d Cat Food from the Wildcat Slots in #TheBattleCats!<br><br>#BattleCats #10thYears
SpecialRuleExplanation004	【Super Rare Sale】<br>Super Rare units can be deployed<br>at half-cost with half the cooldown speed.
SpecialRuleName004	Super Rare Sale
stage_restriction_limit_7	Deployable units of each rarity: <color=255,255,0>%@</color>
stage_restriction_limit_8	${rarity} x${value}
stage_shortcut	Go to the "${stageName}"<br>Stage Select screen?<br>${specialText}
stage_shortcut_nekovitan	Go to the Stage Select<br>screen for Catamin Stage<br>"${stageName}"<br>${specialText}
stage_shortcut_no_interval_times	<color=255,255,0>Cannot challenge this stage.<br>(No stage attempts remaining)</color>
stage_shortcut_not_found	<color=255,255,0>Cannot challenge this stage.<br>(Stage has not been unlocked)</color>
stage_shortcut_out_of_term	<color=255,255,0>Cannot challenge this stage.<br>(Stage not currently available)</color>
talk_005_push	Let's continue our Cat Chat!
cube_guide	Behemoth Culling stages are available<br>each day as Blitz events. Check the<br>Event Calendar for more details!
cube_guide_common1	※Easiest to collect from Behemoth Culling<br>stage Hidden Forest of Gapra.
cube_guide_common2	※Easiest to collect from Behemoth Culling<br>stage Ashvini Desert.
cube_guide_common3	※Easiest to collect from Behemoth Culling<br>stage Jinfore Volcano.
gamatoto_error_popup1	You cannot Re-Explore without having<br>gone on an Expedition first!
gamatoto_error_popup2	You cannot Re-Explore because the previous<br>Expedition area is no longer available.
gamatoto_popup1	${areaName}<br>Re-Explore ${timeText}<br>${bonuspop}
gamatoto_popup2	You have reached the limit for <br>Cat Helpers and Ototo Engineers.<br>Would you like to Retire<br>${gamatotoName} 【${gamatotoRarity}】?
gamatoto_popup3	Your Cat Helpers<br>are over capacity.<br>Retire<br>${gamatotoName} 【${gamatotoRarity}】as an Engineer?
gamatoto_popup4	Your Cat Helpers<br>are over capacity.<br>Retire<br>${gamatotoName} 【${gamatotoRarity}】 as a Helper?
gamatotoBonus	Gamatoto senses have sharpened!
gamatotoBonus_popup1	<flash>Gamatoto is Zoned-In!</flash><br>One aura item guaranteed!<br>Remaining Zoned-In expeditions: ${expeditionNum}
gamatotoBonus_popup2	Gamatoto is no longer Zoned-In...
gamatotoBonus_popup3	At least 1 item with an aura is guaranteed from any Expedition!<br><color=255,255,0>Zoned-In Expeditions remaining: ${expeditionNum}</color>
gamatotoBonus_popup4	<color=255,0,255>One guaranteed while Zoned-In!</color>
gamatotoBonus_popup5	<color=255,255,0>Zoned-In Expeditions remaining: ${expeditionNum}</color>
GiftMessage_022	<flash>A mysterious enemy in Sacred Forest Lv. 4!</flash>
item_pack_name_83	Purchase User Rank 300 Sale
legend_warning_01	<color=255,255,0>To challenge this stage,<br>clear all Uncanny Legend stage levels.</color>
matatabi_guide_common	※Catamin stages are available every day.
matatabi_guide_guerrilla	${stageName} is available<br>each day as a Blitz stage. Check the<br>Event Calendar for more details!
matatabi_guide_special	※Epic Catfruit will drop at a fixed rate.
matatabi_guide1	"${stageName}" is <br>available every Monday<br>${commonText}
matatabi_guide2	"${stageName}" is <br>available every Tuesday<br>${commonText}
matatabi_guide3	"${stageName}" is <br>available every Wednesday<br>${commonText}
matatabi_guide4	"${stageName}" is <br>available every Thursday<br>${commonText}
matatabi_guide5	"${stageName}" is <br>available every Friday<br>${commonText}
matatabi_transition	Need "${itemName}"<br>Select a destination?
medama_complete	Featured Item COMPLETE!
medama_rennsuu	Earn a Featured Item after using Capsules ${value} times!
SpecialRuleExplanation002	【Only One Rarity】<br>Only one unit from each Rarity can be deployed at once.<br>Your Cat Army can be set up as you please.
SpecialRuleExplanation003	【Cheap Labor】<br>All allied units can be deployed<br>for 500￠.
SpecialRuleName002	Only One Rarity
SpecialRuleName003	Cheap Labor
stage_challenge_conditions	"${mapName}"<br>${stagelimitText1}<br>${stagelimitText2}<br>${stagelimitText3}
stage_restriction_limit_9	Deployable units: <color=255,255,0> ${value}</color>
unlock_popup_message_139	<flash>A mysterious lifeform has appeared<br>in the Ancient Forest Labyrinth!</flash>
unlock_popup_message_140	<flash>Stage Clear Bonus!</flash><br>True Form for<br>Idi:N unlocked. Reach Lv. 30 and<br>XP and items to evolve!
cert_tutorial1	<color=255,255,0>Fixed Lineup Stages</color><br>Features stages with pre-set units, Cat Cannon<br>settings, and Treasures. Tap the<br>button below to check your units!
cert_tutorial2	View a hint before the start of battle<br>for stages with fixed lineups!<br>Tap the stage button to see it!
cert_tutorial3	Tap the icon to show more info!<br>You can check enemies, one-time rewards,<br>and other important bits of info!
fixed_formation_popup	You must use a fixed lineup in this stage.<br>The formation cannot be changed.<br>※View formation details at the pause menu.
fixed_formation_slot_name	Fixed
hint_popup000	<color=0,0,0>There are many types of enemies including<br>Red, Black, and Alien enemies.<br>For Red enemies, <color=0,0,255>Axe Cat<color=0,0,0> and<br><color=0,0,255>Fish Cat<color=0,0,0> are effective.</color>
hint_popup001	<color=0,0,0>Against ranged attacker <color=0,0,255>Teacher Bear,<color=0,0,0><br>use Long-range units like <color=0,0,255>Lizard Cat<color=0,0,0>.<br>Versus hard-hitting enemies like <color=0,0,255>Le'boin<color=0,0,0>,<br>tough units like <color=0,0,255>Titan Cat<color=0,0,0> are the answer.<br>Leverage a Cat Unit's strengths to win!</color>
hint_popup002	<color=0,0,0>Machine-like Metal enemies<br>take very little damage.<br>To deal with them, deploy units with the<br><color=0,0,255>Critical<color=0,0,0> ability</color>.
hint_popup003	<color=0,0,0>Purple Zombie enemies<br>can revive even after being defeated.<br><color=0,0,255>Zombie Killer<color=0,0,0> units can defeat<br>Zombies and keep them from reviving</color>.
hint_popup004	<color=0,0,0>Speedy and relentless enemies<br>can be held back by deploying <br>Units that are low-cost<br>and have high Vitality</color>.
hint_popup005	<color=0,0,0>Some bosses will not appear until<br>the enemy base is attacked.<br>Make sure to stock up on money before<br>punching through the enemy's forces.</color>
hint_popup006	<color=0,0,0>Debuffs like <color=0,0,255>Freeze and Slow<color=0,0,0><br>are an effective solution<br>to Traited enemies.<br>Use units with debuffs that counter<br>Traited enemies to win!</color>
hint_popup007	<color=0,0,0>Some enemies have damage-nullifying<br>Barriers. These can be destroyed with<br>either a powerful attack or by a Unit<br>with the <color=0,0,255>Barrier Breaker<color=0,0,0>  ability.</color>
hint_popup008	<color=0,0,0>Zombies will burrow underground<br>when near a Cat unit.<br>Counter this maneuver by pacing<br>unit deployment accordingly.</color>
mission_receive_bulk_item_map	"${mapName}" Challenge Permit
mission_receive_item_map	<color=255,255,0>Reward: "${mapName}" Challenge Permit</color>
SpecialRuleExplanation005	【Deploy Limit】<br>A maximum of 60 units<br>can be deployed.
SpecialRuleName005	Deploy Limit
unlock_popup_message_141	<flash>You've reached ★ Rank 1!</flash><br>Your new rank is on your Officer's Club Card.<br>Stages that should be clearable at ★ Rank 1<br>are indicated with pink ★s.
unlock_popup_message_142	<flash>You've reached ★ Rank 2!</flash><br>Your new rank is on your Officer's Club Card.<br>Stages that should be clearable at ★ Rank 2<br>are indicated with pink ★s.
unlock_popup_message_143	<flash>You've reached ★ Rank 3!</flash><br>Your new rank is on your Officer's Club Card.<br>Stages that should be clearable at ★ Rank 3<br>are indicated with pink ★s.
unlock_popup_message_144	<flash>You've reached ★ Rank 4!</flash><br>Your new rank is on your Officer's Club Card.<br>Stages that should be clearable at ★ Rank 4<br>are indicated with pink ★s.
unlock_popup_message_145	<flash>You've reached ★ Rank 5!</flash><br>Your new rank is on your Officer's Club Card.<br>Stages that should be clearable at ★ Rank 5<br>are indicated with pink ★s.
unlock_popup_message_146	<flash>You've reached ★ Rank 6!</flash><br>Your new rank is on your Officer's Club Card.<br>Stages that should be clearable at ★ Rank 6<br>are indicated with pink ★s.
unlock_popup_message_147	<flash>You've reached ★ Rank 7!</flash><br>Your new rank is on your Officer's Club Card.<br>Stages that should be clearable at ★ Rank 7<br>are indicated with pink ★s.
unlock_popup_message_148	<flash>You've reached ★ Rank 8!</flash><br>Your new rank is on your Officer's Club Card.<br>Stages that should be clearable at ★ Rank 8<br>are indicated with pink ★s.
unlock_popup_message_149	<flash>You've reached ★ Rank 9!</flash><br>Your new rank is on your Officer's Club Card.<br>Stages that should be clearable at ★ Rank 9<br>are indicated with pink ★.
unlock_popup_message_150	<flash>You've reached ★ Rank 10!</flash><br>Your new rank is on your Officer's Club Card.<br>Stages that should be clearable at ★ Rank 10<br>are indicated with pink ★s.
unlock_popup_message_151	<flash>You've reached ★ Rank 11!</flash><br>Your new rank is on your Officer's Club Card.<br>Stages that should be clearable at ★ Rank 11<br>are indicated with pink ★s.
unlock_popup_message_152	<flash>You've reached ★ Rank 12!</flash><br>Your new rank is on your Officer's Club Card.<br>Stages that should be clearable at ★ Rank 12<br>are indicated with pink ★s.
autoSave_txt7	Show Code
item_pack_name_85	Second Helping Sale
item_pack_name_86	Champion's Sale
mission_receive_bulk_not_part	<color=255,255,0>Item limit reached.</color><br>Items exceeding the item limit will not be collected.<br>Collect rewards and complete the Mission?
SpecialRuleExplanation006	【Special Clearance】<br>Units of Special rarity can be deployed<br>at 30% cost with 30% cooldown speed.
SpecialRuleName006	Special Clearance
equipment_attribute_common	Target Enemies
equipment_filteringMiss	<color=255,255,0>Talent Orbs matching these filter<br>conditions could not be found.</color>
gamatoto_shortcut_error	<color=255,255,0>To unlock Gamatoto Expeditions,<br>you must first clear the<br>Empire of Cats Ch. 1 "Greece" stage.</color>
item_pack_name_87	100M DL Celebration Ticket Pack
item_pack_name_88	
potential_skill_name67	Explosion
slot_SNS_006	I got %d Cat Food from the Wildcat Slots Ⅱ in #TheBattleCats!<br><br>#BattleCats
SpecialRuleExplanation007	【Plus One: Uber】<br>Uber Rare units are automatically<br>deployed two at a time.
SpecialRuleName007	Plus One: Uber
unlock_popup_message_153	<flash>Holy Valkyrie Cat's Talents unlocked!</flash><br>Clearing the trial has awakened a new power.<br>Evolve to True Form and reach Lv. 30 to<br>unlock/strengthen abilities from the Upgrade Menu.
unlock_popup_message_154	<flash>Awakened Bahamut Cat's Talents unlocked!</flash><br>Clearing the trial has awakened a new power.<br>Evolve to True Form and reach Lv. 30 to<br>unlock/strengthen abilities from the Upgrade Menu.
assault_skip_battle_result	【Feeling a bit better...】<br><flash>One clear chance recovered!</flash><br>Returning to the Stage Select screen.<br>
assault_skip_battle_skip	【Feeling a bit better...】<br><flash>One clear chance recovered!</flash><br>Challenge the stage again anytime!<br>
BonusExplanationLabel000	【Score Bonus: Weaken】<br> Inflict Weaken on Enemies<br>※ Earn a higher score by Cats with fewer Target types.<br> Check "What is the Arena of Destiny?" at the bottom left of the menu for details.
BonusNameLabel000	Weaken
gama_collabo_04_charatext	
gama_collabo_04_name	
gama_collabo_04_popup	
item_pack_name_89	Purchase: Platinum Double Sale, Pt. 1
item_pack_name_90	Purchase: Platinum Double Sale, Pt. 2
leadershipreturn_pop1	Escape from Battle?<br><color=255,255,0>Spent Energy will be restored.</color>
leadershipreturn_pop2	Continues cannot be used on this Stage.<br>Spent Energy will be restored.
leadershipreturn_pop3	Energy spent on this stage will be<br>restored after Defeat or Escape.<br><color=255,255,0>Energy spent on Special Stages will not be restored.</color>
leadershipreturn_pop4	Energy spent on this stage will be<br>restored after Defeat or Escape.
map_minutes_empty	【No Energy... Can't go on...】<br>Use ${itemNum} Catamin A?<br>One clear chance will be restored.<br><color=255,255,0>Available Clear Chances: 0/${countNum}（Clear Chance restore in ${minutes1} min.)</color>
receive_item_popup_annotation_1	※ Treasure Chests will be sent to Talent Orb Storage.
SpecialRuleExplanation008	【Mega Cat Cannon】 <br>Cat Cannon Power is multiplied by 100!<br>※ Does not affect attack power of Special Cannon effects like Thunderbolt.
SpecialRuleName008	Mega Cat Cannon
SpecialRuleReset000	<color=255,255,0>War Funds Reset!</color><br>Held Money used to deploy<br>Cats has been reset!
treasure_box_error_1	Need ${itemNum} more Cat Food.<br>Visit the Cat Food Shop?
treasure_box_get_confirm	Collect<br>"${itemName}"?
treasure_box_item	<color=255,255,0>${itemName}</color>
treasure_box_last_one	Use ${itemNum} Cat Food<br>for a chance at the items below.
treasure_box_open	Draw an item below at random.
treasure_box_probability	※ All items have an equal chance at being drawn.<br>※ Tap an icon for more info.
treasure_box_redraw	※ Redraw for ${itemNum} Cat Food?
treasure_box_redrow_probability	※ All items have an equal chance at being drawn.<br>※ Previously drawn items will not reappear.
treasure_box_result	<color=255,255,0>You drew ${itemName}!</color><br>Cat Food can be used to redraw.
treasure_box_result_2	※ The current item cannot be received after a redraw.
treasure_box_result_last_one	<color=255,255,0>You drew ${itemName}!</color><br>No more Redraws available.
gama_collabo_05_popup	
gama_collabo_05_name	
gama_collabo_05_charatext	
GiftMessage_023	<flash>Stage Clear Bonus 11</flash><br>Clear the final stage of<br>"Truth's Devouring Maw" for a chance<br>to receive Master of Logic Newton.
slot_SNS_005	I got %d Cat Food from the Wildcat Slots Ⅱ in #TheBattleCats!<br><br>#BattleCats
SpecialRuleExplanation009	【Uniform Motion】<br>All ally and enemy units<br>move at the same speed.
SpecialRuleExplanation010	【Plus One: Special】<br>Special units are automatically<br>deployed two at a time.
SpecialRuleName009	Uniform Motion
SpecialRuleName010	Plus One: Special
talk_008_push	Let's talk about reinforcements!
