stageID,星解放,星1倍率,星2倍率,星3倍率,星4倍率,ゲリラset,報酬リセットType,1度きり表示,表示順,インターバル,挑戦フラグ,マップ難易度,クリア後非表示,XP2倍広告,XP2倍広告,マップ名
13032,4,100,130,170,100,0,0,0,0,0,0,512,0,0,0,ダイバー都市
13033,4,100,130,170,100,0,0,0,0,0,0,512,0,0,0,ナシゴ・レン
13034,4,100,130,170,100,0,0,0,0,0,0,512,0,0,0,DNA果樹園
13035,4,100,130,170,100,0,0,0,0,0,0,512,0,0,0,古代樹の迷宮
13036,4,100,130,160,100,0,0,0,0,0,0,1024,0,0,0,立ちはだかる者達の城
13037,4,100,130,150,100,0,0,0,0,0,0,1024,0,0,0,時空のゆがみ
13038,4,100,130,150,100,0,0,0,0,0,0,1024,0,0,0,大厄災のはじまり
13039,4,100,130,150,100,0,0,0,0,0,0,1024,0,0,0,魔海域ビックラ港
13040,4,100,130,150,100,0,0,0,0,0,0,1024,0,0,0,デッドヒートランド
13041,4,100,130,150,100,0,0,0,0,0,0,1024,0,0,0,バラ色の袋小路
13042,4,100,130,150,100,0,0,0,0,0,0,1024,0,0,0,千年獣の霊峰
13043,4,100,120,140,100,0,0,0,0,0,0,1024,0,0,0,ムーディストビーチ
13044,4,100,120,140,100,0,0,0,0,0,0,1024,0,0,0,猫追いしふるさと
13045,4,100,120,140,100,0,0,0,0,0,0,1024,0,0,0,海賊王商店街
13046,4,100,120,140,100,0,0,0,0,0,0,1024,0,0,0,真なる虚実を紡ぐ道
13047,4,100,110,120,100,0,0,0,0,0,0,1024,0,0,0,人類ネコ化計画
13048,4,100,110,120,100,0,0,0,0,0,0,1024,0,0,0,古代神樹
14000,1,100,120,130,100,4,3,3,5304,0,0,112,0,0,0,進化の黄マタタビ
14001,1,100,120,130,100,4,3,3,5303,0,0,112,0,0,0,進化の青マタタビ
14002,1,100,120,130,100,4,3,3,5302,0,0,112,0,0,0,進化の赤マタタビ
14003,1,100,120,130,100,4,3,3,5301,0,0,112,0,0,0,進化の紫マタタビ
14004,1,100,120,130,100,4,3,3,5300,0,0,112,0,0,0,進化の緑マタタビ
14005,1,100,120,130,100,8,3,2,5400,0,0,16,0,0,0,逆襲のカオル君
14006,1,100,120,130,100,8,3,3,5401,0,0,16,0,0,0,逆襲のカバちゃん
14007,1,100,120,130,100,8,3,3,5402,0,0,2,0,0,0,にゃんチケ★チャンス！
14008,1,100,120,130,100,2,3,1,5501,0,0,512,0,1,0,超極ゲリラ経験値にゃ！
14009,1,100,120,130,100,2,3,2,5502,0,0,256,0,1,0,極ゲリラ経験値にゃ！
14010,1,100,120,130,100,2,3,3,5503,0,0,128,0,1,0,超ゲリラ経験値にゃ！
14011,1,100,120,130,100,2,3,3,5504,0,0,62,0,1,0,ゲリラ経験値にゃ！
14012,1,100,150,200,300,0,3,1,5200,0,0,128,0,0,0,断罪天使クオリネル降臨
14013,1,100,150,200,300,0,3,1,5201,0,0,256,0,0,0,地獄門
14014,1,100,150,200,300,0,3,1,5202,0,0,256,0,0,0,女帝飛来
14015,1,100,150,200,300,0,3,1,5203,0,0,256,0,0,0,亡者デブウ降臨
14016,1,100,150,200,300,0,3,1,5204,0,0,256,0,0,0,チワワン伯爵降臨
14017,1,100,150,200,300,0,3,1,5205,0,0,256,0,0,0,夜は短し夢みよ乙女
14018,1,100,150,200,300,0,3,1,5100,0,0,16,0,0,0,紅のカタストロフ
14019,1,100,150,200,300,0,3,1,5101,0,0,16,0,0,0,ダークネスヘブン
14020,1,100,150,200,300,0,3,1,5102,0,0,16,0,0,0,国士無双
14021,1,100,150,200,300,0,3,1,5103,0,0,64,0,0,0,天罰
14022,1,100,150,200,300,0,3,1,5104,0,0,16,0,0,0,鉄子の部屋
14023,1,100,150,200,300,0,3,1,5105,0,0,64,0,0,0,絶望異次元
14024,1,100,150,200,300,0,3,1,5000,0,0,64,0,0,0,狂乱のネコ降臨
14025,1,100,150,200,300,0,3,1,5001,0,0,64,0,0,0,狂乱のタンク降臨
14026,1,100,150,200,300,0,3,1,5002,0,0,64,0,0,0,狂乱のバトル降臨
14027,1,100,150,200,300,0,3,1,5003,0,0,64,0,0,0,狂乱のキモネコ降臨
14028,1,100,150,200,300,0,3,1,5004,0,0,64,0,0,0,狂乱のウシ降臨
14029,1,100,150,200,300,0,3,1,5005,0,0,64,0,0,0,狂乱のトリ降臨
14030,1,100,150,200,300,0,3,1,5006,0,0,64,0,0,0,狂乱のフィッシュ降臨
14031,1,100,150,200,300,0,3,1,5007,0,0,64,0,0,0,狂乱のトカゲ降臨
14032,1,100,150,200,300,0,3,1,5008,0,0,64,0,0,0,狂乱の巨神降臨
14033,1,100,150,200,300,0,3,1,5206,0,0,256,0,0,0,ブルーインパクト
14034,1,100,150,200,300,0,3,3,5009,0,0,336,0,0,0,狂乱のもねこ降臨
14035,1,100,150,200,300,0,3,1,5106,0,0,128,0,0,0,緊急爆風警報
14036,1,100,150,200,300,0,3,1,5107,0,0,128,0,0,0,ローリングデッド
14037,1,100,150,200,300,0,3,1,5110,0,0,512,0,0,0,台風零号
14038,1,100,150,200,300,0,3,1,5108,0,0,128,0,0,0,メガサターン
14039,1,100,150,200,300,0,3,1,5207,0,0,512,0,0,0,ほの暗い沼の底から
14040,1,100,150,200,300,0,3,1,5050,0,0,256,0,0,0,大狂乱のネコ降臨
14041,1,100,150,200,300,0,3,1,5051,0,0,256,0,0,0,大狂乱のタンク降臨
14042,1,100,150,200,300,0,3,1,5052,0,0,256,0,0,0,大狂乱のバトル降臨
14043,1,100,150,200,300,0,3,1,5053,0,0,256,0,0,0,大狂乱のキモネコ降臨
14044,1,100,150,200,300,0,3,1,5054,0,0,256,0,0,0,大狂乱のウシ降臨
14045,1,100,150,200,300,0,3,1,5055,0,0,256,0,0,0,大狂乱のトリ降臨
14046,1,100,150,200,300,0,3,1,5056,0,0,256,0,0,0,大狂乱のフィッシュ降臨
14047,1,100,150,200,300,0,3,1,5057,0,0,256,0,0,0,大狂乱のトカゲ降臨
14048,1,100,150,200,300,0,3,1,5058,0,0,256,0,0,0,大狂乱の巨神降臨
14049,1,100,150,200,300,0,3,1,5109,0,0,128,0,0,0,絶望新次元
14050,1,100,150,200,300,2,3,1,5500,0,0,1664,0,1,0,超極悪ゲリラ経験値にゃ！
14051,1,100,150,200,300,4,3,3,5305,0,0,384,0,0,0,進化の悪マタタビ
16000,1,100,150,200,300,0,2,0,9990,0,0,4095,0,0,0,レジェンドクエスト
20000,1,100,150,200,300,0,0,0,0,0,0,4,0,0,0,日本編第1章（ゾンビ）
20001,1,100,150,200,300,0,0,0,0,0,0,16,0,0,0,日本編第2章（ゾンビ）
20002,1,100,150,200,300,0,0,0,0,0,0,32,0,0,0,日本編第3章（ゾンビ）
21000,1,100,150,200,300,0,0,0,0,0,0,64,0,0,0,未来編第1章（ゾンビ）
21001,1,100,150,200,300,0,0,0,0,0,0,128,0,0,0,未来編第2章（ゾンビ）
21002,1,100,150,200,300,0,0,0,0,0,0,256,0,0,0,未来編第3章（ゾンビ）
22000,1,100,150,200,300,0,0,0,0,0,0,256,0,0,0,宇宙編第1章（ゾンビ）
22001,1,100,150,200,300,0,0,0,0,0,0,256,0,0,0,宇宙編第2章（ゾンビ）
22002,1,100,150,200,300,0,0,0,0,0,0,1536,0,0,0,宇宙編第3章（ゾンビ）
23000,1,100,150,200,300,0,0,0,0,0,0,256,0,0,0,宇宙編第3章（フィリバスター）
38000,1,100,150,200,300,0,0,0,0,0,0,2048,0,0,0,宇宙編第3章（ゾンビフィリバスター）
24000,1,100,150,200,300,0,2,1,9900,30,0,0,0,0,0,ヒュージゴマ強襲 !(旧)
24001,1,100,150,200,300,0,2,1,9901,30,0,0,0,0,0,ヒュージゴマ強襲 !!(旧)
24002,1,100,150,200,300,0,2,1,9902,30,0,0,0,0,0,ヒュージゴマ強襲 !!!(旧)
24003,1,100,150,200,300,0,2,1,9903,30,0,0,0,0,0,ジャイアント黒蔵強襲 !(旧)
24004,1,100,150,200,300,0,2,1,9904,30,0,0,0,0,0,ジャイアント黒蔵強襲 !!(旧)
24005,1,100,150,200,300,0,2,1,9905,30,0,0,0,0,0,ジャイアント黒蔵強襲 !!!(旧)
24006,1,100,150,200,300,0,2,1,9906,30,0,0,0,0,0,ギガガガ強襲 !(旧)
24007,1,100,150,200,300,0,2,1,9907,30,0,0,0,0,0,ギガガガ強襲 !!(旧)
24008,1,100,150,200,300,0,2,1,9908,30,0,0,0,0,0,ギガガガ強襲 !!!(旧)
24009,1,100,150,200,300,0,2,1,9909,30,0,0,0,0,0,デッカーバチャン強襲 !(旧)
24010,1,100,150,200,300,0,2,1,9910,30,0,0,0,0,0,デッカーバチャン強襲 !!(旧)
24011,1,100,150,200,300,0,2,1,9911,30,0,0,0,0,0,デッカーバチャン強襲 !!!(旧)
24012,1,100,150,200,300,0,2,3,9912,30,0,511,0,0,0,ことよろにゃ強襲！(ΦωΦ)
24013,1,100,150,200,300,0,2,3,9913,30,0,2046,0,0,0,バレンタイン強襲！
24014,1,100,150,200,300,0,2,3,12140,30,0,2046,0,0,0,イースター強襲！
24015,1,100,150,200,300,0,2,3,9812,30,0,240,0,0,0,6月強襲！
24016,1,100,150,200,300,0,2,3,9813,30,0,384,0,0,0,続・6月強襲！
24017,1,100,150,200,300,0,2,3,9810,30,0,240,0,0,0,7月強襲！
24018,1,100,150,200,300,0,2,3,9811,30,0,384,0,0,0,続・7月強襲！
24019,1,100,150,200,300,0,2,3,12097,30,0,255,0,0,0,ねこのなつやすみ
24020,1,100,150,200,300,0,2,3,9900,30,0,3968,0,0,0,ヒュージゴマ強襲
24021,1,100,150,200,300,0,2,3,9808,30,0,240,0,0,0,8月強襲！
24022,1,100,150,200,300,0,2,3,9809,30,0,384,0,0,0,続・8月強襲！
24023,1,100,150,200,300,0,2,3,9806,30,0,240,0,0,0,9月強襲！
24024,1,100,150,200,300,0,2,3,9807,30,0,384,0,0,0,続・9月強襲！
24025,1,100,150,200,300,0,2,3,9804,30,0,240,0,0,0,10月強襲！
24026,1,100,150,200,300,0,2,3,9805,30,0,384,0,0,0,続・10月強襲！
24027,1,100,150,200,300,0,2,3,9903,30,0,3968,0,0,0,ジャイアント黒蔵強襲
24028,1,100,150,200,300,0,2,3,9802,30,0,240,0,0,0,11月強襲！
24029,1,100,150,200,300,0,2,3,9803,30,0,384,0,0,0,続・11月強襲！
24030,1,100,150,200,300,0,2,3,9800,30,0,240,0,0,0,12月強襲！
24031,1,100,150,200,300,0,2,3,9801,30,0,384,0,0,0,続・12月強襲！
24032,1,100,150,200,300,0,2,3,9822,30,0,240,0,0,0,1月強襲！
24033,1,100,150,200,300,0,2,3,9823,30,0,384,0,0,0,続・1月強襲！
24034,1,100,150,200,300,0,2,3,9906,30,0,3968,0,0,0,ギガガガ強襲
24035,1,100,150,200,300,0,2,3,9909,30,0,3968,0,0,0,デッカーバチャン強襲
24036,1,100,150,200,300,0,2,3,9916,30,0,511,0,0,0,ことよろにゃ強襲！(ΦωΦ)
24037,1,100,150,200,300,0,2,3,9910,30,0,3968,0,0,0,大天使エクスエル強襲
24038,1,100,150,200,300,0,2,3,9911,30,0,3968,0,0,0,ビッグペンZ強襲
24039,1,100,150,200,300,0,2,3,9820,30,0,240,0,0,0,2月強襲！
24040,1,100,150,200,300,0,2,3,9821,30,0,384,0,0,0,続・2月強襲！
24041,1,100,150,200,300,0,2,3,12178,30,0,255,0,0,0,お祭りにゃんこ ～春節編～
24042,1,100,150,200,300,0,0,0,0,0,0,0,0,0,0,ネコたちの逆襲(旧)
24043,1,100,150,200,300,0,2,3,9818,30,0,240,0,0,0,3月強襲！
24044,1,100,150,200,300,0,2,3,9819,30,0,384,0,0,0,続・3月強襲！
24045,1,100,150,200,300,0,2,3,12124,30,0,2046,0,0,0,強襲！義理チョコ軍団
24046,1,100,150,200,300,0,2,3,9816,30,0,240,0,0,0,4月強襲！
24047,1,100,150,200,300,0,2,3,9817,30,0,384,0,0,0,続・4月強襲！
24048,1,100,150,200,300,0,2,3,12127,30,0,255,0,0,0,Season1 ～学園生活～
24049,1,100,150,200,300,0,2,3,12019,30,0,1020,0,0,0,月イベントオールスターズ スター大集合大感謝祭！
24050,1,100,150,200,300,0,2,3,9814,30,0,240,0,0,0,5月強襲！
24051,1,100,150,200,300,0,2,3,9815,30,0,384,0,0,0,続・5月強襲！
24052,1,100,150,200,300,0,2,3,12148,30,0,255,0,0,0,#01「悪霊の式場」
24053,1,100,150,200,300,0,2,0,12023,0,0,1023,0,0,0,決闘チャレンジ
24054,1,100,150,200,300,0,2,0,12024,0,0,1023,0,0,0,タッグ闘技チャレンジ
24055,1,100,150,200,300,0,0,0,4100,0,0,384,0,0,0,秘宝の眠る孤島
24056,1,100,150,200,300,0,2,3,12104,30,0,1016,0,0,0,#03 ハロウィン百鬼夜行
24057,1,100,150,200,300,0,0,3,12111,30,0,255,0,0,0,第1部 10年の軌跡パレード
24058,1,100,150,200,300,0,2,3,12164,30,0,508,0,0,0,第二夜 聖夜のプレゼント配達
24059,1,100,150,200,300,0,2,3,12117,30,0,511,0,0,0,ことよろにゃ強襲！(ΦωΦ)
24060,1,100,150,200,300,0,0,0,0,0,0,0,0,0,0,タンクネコたちの逆襲(旧)
24061,1,100,150,200,200,0,2,3,9914,30,0,3840,0,0,0,オーメンズ強襲
24062,1,100,150,200,300,0,2,3,12168,30,0,255,0,0,0,第1章 ネコたちの冒険
24063,1,100,150,200,300,0,2,3,0,30,0,511,0,0,0,ことよろにゃ強襲！(ΦωΦ)
24064,1,100,150,200,300,0,2,3,12179,30,0,2047,0,0,0,ネコたちの大逆襲
24065,1,100,150,200,300,0,2,3,9915,30,0,3840,0,0,0,大型土器ダイハニワン強襲
24066,1,100,150,200,300,0,2,3,12180,30,0,255,0,0,0,わんわん王国の異変
24067,1,100,150,200,300,0,0,0,0,0,0,0,0,0,0,ねこのなつやすみ サバイバル (旧)
24068,1,100,150,200,300,0,2,3,12106,30,0,255,0,0,0,#01 ゴーストパニック
24069,1,100,150,200,300,0,2,3,12175,30,0,511,0,0,0,ことよろにゃ強襲！(ΦωΦ)
24070,1,100,150,200,300,0,2,3,12201,30,0,255,0,0,0,特売バトルロード
24071,1,100,150,200,200,0,2,3,12204,30,0,255,0,0,0,ねこのなつやすみ　サバイバル
24072,1,100,150,200,200,0,2,3,12202,30,0,1022,0,0,0,島を守りし者強襲！
24073,1,100,150,200,200,0,2,3,12207,30,0,255,0,0,0,ねこのなつやすみ パラダイス
24074,1,100,150,200,200,0,2,3,12209,30,0,255,0,0,0,1億1000万ダウンロード記念 セレブレーション！
24075,1,100,150,200,200,0,2,3,12216,30,0,252,0,0,0,第2話 悪の巨顔
24076,1,100,150,200,200,0,2,3,12215,30,0,496,0,0,0,第3話 黒き貴婦人
25000,1,100,150,200,300,0,0,1,9000,0,0,64,0,0,0,アテイム古戦場
25001,1,100,150,200,300,0,0,1,9000,0,0,64,0,0,0,ビタミン渓谷
25002,1,100,150,200,300,0,0,1,9000,0,0,128,0,0,0,にゃんチケ★ハンター
25003,1,100,150,200,300,0,0,1,9000,0,0,64,0,0,0,精神と時間の小屋
25004,1,100,150,200,300,0,0,1,9000,0,0,128,0,0,0,精神と時間の洞窟
25005,1,100,150,200,300,0,0,1,9000,0,0,128,0,0,0,精神と時間の迷宮
25006,1,100,150,200,300,0,0,1,9000,0,0,128,0,0,0,ねこの目洞窟
25007,1,100,150,200,300,0,0,1,9000,0,0,128,0,0,0,ビタミン火山
25008,1,100,150,200,300,0,0,1,9000,0,0,128,0,0,0,にゃんチケ★ハンターG
25009,1,100,150,200,300,0,0,1,9000,0,0,128,0,0,0,紅き本能の起源
25010,1,100,150,200,300,0,0,1,9000,0,0,256,0,0,0,紅き本能の頂
25011,1,100,150,200,300,0,0,1,9000,0,0,256,0,0,0,紅き本能の秘境
25012,1,100,150,200,300,0,0,1,9000,0,0,128,0,0,0,浮ける本能の起源
25013,1,100,150,200,300,0,0,1,9000,0,0,256,0,0,0,浮ける本能の頂
25014,1,100,150,200,300,0,0,1,9000,0,0,256,0,0,0,浮ける本能の秘境
25015,1,100,150,200,300,0,0,1,9000,0,0,128,0,0,0,黒き本能の起源
25016,1,100,150,200,300,0,0,1,9000,0,0,256,0,0,0,黒き本能の頂
25017,1,100,150,200,300,0,0,1,9000,0,0,256,0,0,0,黒き本能の秘境
25018,1,100,150,200,300,0,0,1,9000,0,0,128,0,0,0,聖なる本能の起源
25019,1,100,150,200,300,0,0,1,9000,0,0,256,0,0,0,聖なる本能の頂
25020,1,100,150,200,300,0,0,1,9000,0,0,256,0,0,0,聖なる本能の秘境
25021,1,100,150,200,300,0,0,1,9000,0,0,128,0,0,0,蒼き本能の起源
25022,1,100,150,200,300,0,0,1,9000,0,0,256,0,0,0,蒼き本能の頂
25023,1,100,150,200,300,0,0,1,9000,0,0,256,0,0,0,蒼き本能の秘境
25024,1,100,150,200,300,0,0,1,9000,0,0,128,0,0,0,朽ちた本能の起源
25025,1,100,150,200,300,0,0,1,9000,0,0,256,0,0,0,朽ちた本能の頂
25026,1,100,150,200,300,0,0,1,9000,0,0,256,0,0,0,朽ちた本能の秘境
25027,1,100,150,200,300,0,0,1,9000,0,0,128,0,0,0,硬き本能の起源
25028,1,100,150,200,300,0,0,1,9000,0,0,256,0,0,0,硬き本能の頂
25029,1,100,150,200,300,0,0,1,9000,0,0,256,0,0,0,硬き本能の秘境
25030,1,100,150,200,300,0,0,1,9001,0,0,1,0,0,0,おんぼろ秘密基地
25031,1,100,150,200,300,0,0,1,9001,0,0,1,0,0,0,イケてる秘密基地
25032,1,100,150,200,300,0,0,1,9001,0,0,1,0,0,0,かんぺきな秘密基地
25033,1,100,150,200,300,0,0,1,9000,0,0,128,0,0,0,紅き本能の起源
25034,1,100,150,200,300,0,0,1,9000,0,0,256,0,0,0,紅き本能の頂
25035,1,100,150,200,300,0,0,1,9000,0,0,256,0,0,0,紅き本能の秘境
25036,1,100,150,200,300,0,0,1,9000,0,0,128,0,0,0,浮ける本能の起源
25037,1,100,150,200,300,0,0,1,9000,0,0,256,0,0,0,浮ける本能の頂
25038,1,100,150,200,300,0,0,1,9000,0,0,256,0,0,0,浮ける本能の秘境
25039,1,100,150,200,300,0,0,1,9000,0,0,128,0,0,0,黒き本能の起源
25040,1,100,150,200,300,0,0,1,9000,0,0,256,0,0,0,黒き本能の頂
25041,1,100,150,200,300,0,0,1,9000,0,0,256,0,0,0,黒き本能の秘境
25042,1,100,150,200,300,0,0,1,9000,0,0,128,0,0,0,聖なる本能の起源
25043,1,100,150,200,300,0,0,1,9000,0,0,256,0,0,0,聖なる本能の頂
25044,1,100,150,200,300,0,0,1,9000,0,0,256,0,0,0,聖なる本能の秘境
25045,1,100,150,200,300,0,0,1,9000,0,0,128,0,0,0,朽ちた本能の起源
25046,1,100,150,200,300,0,0,1,9000,0,0,256,0,0,0,朽ちた本能の頂
25047,1,100,150,200,300,0,0,1,9000,0,0,256,0,0,0,朽ちた本能の秘境
25048,1,100,150,200,300,0,0,1,9000,0,0,128,0,0,0,蒼き本能の起源
25049,1,100,150,200,300,0,0,1,9000,0,0,256,0,0,0,蒼き本能の頂
25050,1,100,150,200,300,0,0,1,9000,0,0,256,0,0,0,蒼き本能の秘境
25051,1,100,150,200,300,0,0,1,9001,0,0,1,0,0,0,おんぼろ秘密基地
25052,1,100,150,200,300,0,0,1,9001,0,0,1,0,0,0,おんぼろ秘密基地
25053,1,100,150,200,300,0,0,1,9001,0,0,1,0,0,0,おんぼろ秘密基地
25054,1,100,150,200,300,0,0,1,9001,0,0,1,0,0,0,イケてる秘密基地
25055,1,100,150,200,300,0,0,1,9001,0,0,1,0,0,0,イケてる秘密基地
25056,1,100,150,200,300,0,0,1,9001,0,0,1,0,0,0,イケてる秘密基地
25057,1,100,150,200,300,0,0,1,9001,0,0,1,0,0,0,かんぺきな秘密基地
25058,1,100,150,200,300,0,0,1,9001,0,0,1,0,0,0,かんぺきな秘密基地
25059,1,100,150,200,300,0,0,1,9001,0,0,1,0,0,0,かんぺきな秘密基地
25060,1,100,150,200,300,0,0,1,9001,0,0,128,0,0,0,狩人の地図Ⅰ
25061,1,100,150,200,300,0,0,1,9001,0,0,256,0,0,0,狩人の地図Ⅱ
25062,1,100,150,200,300,0,0,1,9001,0,0,512,0,0,0,狩人の地図Ⅲ
25063,1,100,150,200,200,0,0,1,9000,0,0,256,0,0,0,悪しき本能の起源
25064,1,100,150,200,200,0,0,1,9000,0,0,256,0,0,0,悪しき本能の頂
25065,1,100,150,200,200,0,0,1,9000,0,0,512,0,0,0,悪しき本能の秘境
25066,1,100,150,200,300,0,0,1,9001,0,0,1024,0,0,0,狩人の地図Ⅳ
25067,1,100,150,200,300,0,0,1,9000,0,0,256,0,0,0,古き本能の起源
25068,1,100,150,200,300,0,0,1,9000,0,0,256,0,0,0,古き本能の頂
25069,1,100,150,200,300,0,0,1,9000,0,0,512,0,0,0,古き本能の秘境
25070,1,100,150,200,200,0,0,1,9002,0,0,2,0,0,0,再会の地図
25071,1,100,150,200,200,0,0,1,9002,0,0,16,0,0,0,再会の地図
25072,1,100,150,200,200,0,0,1,9002,0,0,128,0,0,0,再会の地図
27000,1,100,150,200,300,0,2,3,6308,30,0,2032,0,0,0,メシエ 強襲！
27001,1,100,150,200,300,0,2,3,7521,30,0,1023,0,0,0,U.F.O.軍団 強襲！
27002,1,100,150,200,300,0,2,3,7284,30,0,1022,0,0,0,悪魔軍 強襲 !
27003,1,100,150,200,300,0,2,3,7285,30,0,2032,0,0,0,天使軍 強襲 !
27004,1,100,150,200,300,0,2,3,6189,30,0,2032,0,0,0,強襲のメルクストーリア
27005,1,100,150,200,300,0,2,3,7466,30,0,2046,0,0,0,強襲！電子の歌姫
27006,1,100,150,200,300,0,2,3,7467,30,0,2046,0,0,0,強襲！電子の歌姫(韓国版)
27007,1,100,150,200,300,0,2,3,6907,30,0,2032,0,0,0,使徒強襲
27008,1,100,150,200,300,0,2,3,7552,30,0,510,0,0,0,強襲！らんま１/２
27009,1,100,150,200,300,0,2,3,6576,30,0,508,0,0,0,ワルプルギスの夜
27010,1,100,150,200,300,0,2,3,7610,30,0,255,0,0,0,めざせＧＩ にゃんこ競馬
27011,1,100,150,200,300,0,2,3,6454,30,0,2032,0,0,0,強襲！城とドラゴン
27012,1,100,150,200,300,0,2,3,7552,30,0,2046,0,0,0,強襲！らんま1/2
27013,1,100,150,200,300,0,2,3,6273,30,0,4095,0,0,0,ハマンボ崎あゆみ　強襲！
27014,1,100,150,200,300,0,2,3,6817,30,0,2032,0,0,0,サーヴァント強襲！
27015,1,100,150,200,300,0,2,3,6392,30,0,2040,0,0,0,強襲！メタルスラッグ
27016,1,100,150,200,300,0,2,3,7732,30,0,1022,0,0,0,強襲！神魔の塔
27017,1,100,150,200,300,0,2,3,7743,30,0,2040,0,0,0,強襲！御頭・四乃森蒼紫
27018,1,100,150,200,300,0,2,3,7770,30,0,2046,0,0,0,VS花山薫
27019,1,100,150,200,300,0,2,3,7771,30,0,2046,0,0,0,VS愚地克巳
27020,1,100,150,200,300,0,2,3,7772,30,0,2046,0,0,0,VS烈海王
27021,1,100,150,200,300,0,2,3,7773,30,0,2046,0,0,0,VSジャック・ハンマー
27022,1,100,150,200,300,0,2,3,7774,30,0,2046,0,0,0,VS範馬刃牙
27023,1,100,150,200,300,0,2,3,7803,30,0,2040,0,0,0,ラジカルハイウェイ
27024,1,100,150,200,200,0,2,3,6906,30,0,1920,0,0,0,エヴァ量産機強襲
30000,1,100,150,200,300,0,0,0,0,0,0,896,0,0,0,魔界編
31000,1,100,150,200,300,0,3,1,9600,0,0,1008,0,0,0,ガープラ密林
31001,1,100,150,200,300,0,3,1,9601,0,0,2016,0,0,0,アシビニ砂漠
31002,1,100,150,200,300,0,3,1,9602,0,0,1920,0,0,0,ジャンフォレ火山
33000,1,100,150,200,300,0,0,0,0,0,0,448,0,0,0,地底迷宮 グランドアビス
34000,2,100,120,200,300,0,0,0,0,0,0,1024,0,0,0,ゼロフィールド
34001,1,100,150,200,300,0,0,0,0,0,0,1024,0,0,0,時空の最果て
34002,1,100,150,200,300,0,0,0,0,0,0,1024,0,0,0,バリチッチ盆地
34003,1,100,150,200,300,0,0,0,0,0,0,1024,0,0,0,ウルルブ島滞在記
34004,1,100,150,200,300,0,0,0,0,0,0,1024,0,0,0,新世界アリ＝エヘン
34005,1,100,150,200,300,0,0,0,0,0,0,1024,0,0,0,われら海の猫
34006,1,100,150,200,300,0,0,0,0,0,0,1024,0,0,0,対極にある真実
34007,1,100,150,200,300,0,0,0,0,0,0,1024,0,0,0,デシリットル湾の魔物
34008,1,100,150,200,300,0,0,0,0,0,0,1024,0,0,0,枯れた思考の庭
34009,1,100,150,200,300,0,0,0,0,0,0,1024,0,0,0,異空行路の先に
34010,1,100,150,200,300,0,0,0,0,0,0,1024,0,0,0,イトコンバレー
34011,1,100,150,200,300,0,0,0,0,0,0,1024,0,0,0,カルメ桃源郷
34012,1,100,150,200,300,0,0,0,0,0,0,1024,0,0,0,隠されしモルモ島
34013,1,100,150,200,300,0,0,0,0,0,0,1024,0,0,0,行楽地デラ・コスパ
34014,1,100,150,200,300,0,0,0,0,0,0,1024,0,0,0,ゆらぎの禁制区域
34015,1,100,150,200,300,0,0,0,0,0,0,1024,0,0,0,豪華客船ハイパニック
34016,1,100,150,200,300,0,0,0,0,0,0,1024,0,0,0,アンガード大魔宮
34017,1,100,150,200,300,0,0,0,0,0,0,1024,0,0,0,遊園森林ガングール
34018,1,100,150,200,300,0,0,0,0,0,0,1024,0,0,0,ニュータウン海淵
34019,1,100,150,200,300,0,0,0,0,0,0,1024,0,0,0,万物誘う真理の大渦
34020,1,100,150,200,300,0,0,0,0,0,0,2048,0,0,0,新たな時を刻む旅路
34021,1,100,150,200,300,0,0,0,0,0,0,2048,0,0,0,甘味自然公園
34022,1,100,150,200,300,0,0,0,0,0,0,2048,0,0,0,リバース聖墓
34023,1,100,150,200,300,0,0,0,0,0,0,2048,0,0,0,眠りの深淵
34024,1,100,150,200,300,0,0,0,0,0,0,2048,0,0,0,忘却共和国
34025,1,100,150,200,300,0,0,0,0,0,0,2048,0,0,0,ブック列島
36000,2,100,120,150,150,0,0,0,8000,0,0,1536,0,0,0,異次元コロシアム
36001,2,100,120,150,150,0,0,0,8001,0,0,1536,0,0,0,異次元コロシアム
36002,2,100,120,150,150,0,0,0,8002,0,0,1536,0,0,0,異次元コロシアム
36003,2,100,120,150,150,0,0,0,8003,0,0,1536,0,0,0,異次元コロシアム
36004,2,100,120,150,150,0,0,0,8004,0,0,1536,0,0,0,異次元コロシアム
36005,2,100,120,150,150,0,0,0,8005,0,0,1536,0,0,0,異次元コロシアム
36006,2,100,120,150,150,0,0,0,8006,0,0,1536,0,0,0,異次元コロシアム
36007,2,100,120,150,150,0,0,0,8007,0,0,1536,0,0,0,異次元コロシアム
36008,2,100,120,150,150,0,0,0,8008,0,0,1536,0,0,0,異次元コロシアム
36009,2,100,120,150,150,0,0,0,8009,0,0,1536,0,0,0,異次元コロシアム
36010,2,100,120,150,150,0,0,0,8010,0,0,1536,0,0,0,異次元コロシアム
36011,2,100,120,150,150,0,0,0,8011,0,0,1536,0,0,0,異次元コロシアム
36012,2,100,120,150,150,0,0,0,8012,0,0,1536,0,0,0,異次元コロシアム
36013,2,100,120,150,150,0,0,0,8013,0,0,1536,0,0,0,異次元コロシアム
36014,2,100,120,150,150,0,0,0,8014,0,0,1536,0,0,0,異次元コロシアム
36015,2,100,120,150,150,0,0,0,8015,0,0,1536,0,0,0,異次元コロシアム
36016,2,100,120,150,150,0,0,0,8016,0,0,1536,0,0,0,異次元コロシアム
